repo,path,parse_error,name,events,crons,jobs,reusable_call_jobs,jobs_with_timeout,jobs_with_matrix,max_matrix_legs,concurrency_cancel,has_path_filter,jobs_with_cache,jobs_with_install,runs_listed
moscajs/aedes,.github/workflows/codeql.yml,,CodeQL,"push,pull_request",,1,0,0,1,1,False,False,0,0,32
moscajs/aedes,.github/workflows/labeler.yml,,Pull Request Labeler,pull_request_target,,1,0,0,0,0,False,False,0,0,25
moscajs/aedes,.github/workflows/mqtt-compat-comment.yml,,MQTT Compatibility Comment,workflow_run,,1,0,0,0,0,True,False,0,0,12
ollm/OpenComic,.github/workflows/generate-sponsors.yml,,Generate Sponsors,"workflow_dispatch,schedule",30 15 * * 0-6,1,0,0,0,0,False,False,0,0,82
ollm/OpenComic,.github/workflows/label-sponsors.yml,,Label sponsors,"pull_request,issues",,1,0,0,0,0,False,False,0,0,36
ollm/OpenComic,.github/workflows/stale.yml,,Close Stale Issues,"schedule,workflow_dispatch",30 1 * * *,1,0,0,0,0,False,False,0,0,82
webpack/minimizer-webpack-plugin,.github/workflows/dependency-review.yml,,Dependency Review,pull_request,,1,0,0,0,0,False,False,0,0,77
webpack/minimizer-webpack-plugin,.github/workflows/nodejs.yml,,minimizer-webpack-plugin,"push,pull_request",,2,0,0,2,24,False,False,2,2,98
webpack/minimizer-webpack-plugin,.github/workflows/release.yml,,Release,push,,1,0,0,0,0,False,False,1,1,22
ing-bank/lion,.github/workflows/release.yml,,Release,push,,1,0,0,0,0,False,False,0,1,20
ing-bank/lion,.github/workflows/verify-pr.yml,,Verify changes,pull_request,,3,0,0,1,2,False,False,3,3,79
xdan/jodit,.github/workflows/docs.yml,,Generate documentation,push,,1,0,0,0,0,False,False,0,0,12
xdan/jodit,.github/workflows/gh-pages.yml,,GitHub Pages,push,,2,0,0,0,0,False,False,1,1,12
xdan/jodit,.github/workflows/greetings.yml,,Greetings,"pull_request_target,issues",,1,0,0,0,0,False,False,0,0,12
xdan/jodit,.github/workflows/labeler.yml,,Labeler,pull_request_target,,1,0,0,0,0,False,False,0,0,19
xdan/jodit,.github/workflows/manual.yml,,Publish React package,workflow_dispatch,,1,0,0,0,0,False,False,0,0,0
xdan/jodit,.github/workflows/new-version.yml,,New version,"workflow_dispatch,repository_dispatch",,1,0,0,0,0,False,False,1,1,0
xdan/jodit,.github/workflows/playwright.yml,,Playwright Tests,"push,pull_request",,1,0,1,0,0,False,False,1,1,32
xdan/jodit,.github/workflows/release.yml,,Publish Package to npmjs,"repository_dispatch,push",,6,0,1,1,5,False,False,5,5,10
xdan/jodit,.github/workflows/stale.yml,,Close stale issues,"schedule,workflow_dispatch",37 1 * * *,1,0,0,0,0,False,False,0,0,10
xdan/jodit,.github/workflows/statoscope.yml,,Statoscope,pull_request,,1,0,0,0,0,False,False,1,1,20
xdan/jodit,.github/workflows/tests.yml,,Run tests,"push,pull_request",,1,0,0,0,0,False,False,1,1,32
xdan/jodit,.github/workflows/xdsoft.yml,,Generate site,push,,1,0,0,0,0,False,False,0,0,0
vrcx-team/VRCX,.github/workflows/ci.yaml,,CI,workflow_dispatch,,3,0,0,0,0,False,False,2,2,0
vrcx-team/VRCX,.github/workflows/github_actions.yml,,VRCX,workflow_dispatch,,7,0,0,0,0,True,False,5,5,0
vrcx-team/VRCX,.github/workflows/stale.yml,,Check for stale issues and close ones without activity,schedule,0 */6 * * *,1,0,0,0,0,False,False,0,0,200
marmelab/json-graphql-server,.github/workflows/test.yml,,Test - action,"push,pull_request",,1,0,0,0,0,False,False,0,1,4
btholt/complete-intro-to-web-dev-v3,.github/workflows/next.yaml,,Deploy NextJS Course Site to GitHub Pages,push,,1,0,0,0,0,False,False,0,1,1
scality/cloudserver,.github/workflows/alerts.yaml,,Test alerts,push,,1,0,0,1,2,False,False,0,0,51
scality/cloudserver,.github/workflows/codeql.yaml,,codeQL,"push,pull_request,workflow_dispatch",,1,0,0,0,0,False,False,0,0,31
scality/cloudserver,.github/workflows/dependency-review.yaml,,dependency review,pull_request,,1,0,0,0,0,False,False,0,0,14
scality/cloudserver,.github/workflows/lint.yaml,,lint,pull_request,,1,0,0,0,0,False,False,1,1,12
scality/cloudserver,.github/workflows/release.yaml,,release,workflow_dispatch,,2,0,0,0,0,False,False,1,0,0
scality/cloudserver,.github/workflows/review.yml,,Code Review,"pull_request,pull_request_target,workflow_dispatch",,2,2,0,0,0,False,False,0,0,31
scality/cloudserver,.github/workflows/tests.yaml,,tests,"workflow_dispatch,push",,15,0,0,4,6,False,False,5,6,61
webtorrent/bittorrent-tracker,.github/workflows/ci.yml,,ci,"push,pull_request",,1,0,0,1,1,False,False,0,1,90
webtorrent/bittorrent-tracker,.github/workflows/release.yml,,Release,push,,1,0,0,0,0,False,False,1,1,11
webtorrent/bittorrent-tracker,.github/workflows/stale.yml,,Mark stale issues and pull requests,schedule,0 12 * * *,1,0,0,0,0,False,False,0,0,90
psi-4ward/psitransfer,.github/workflows/build_release.yaml,,Build and Release,push,,5,0,0,0,0,False,False,0,2,0
psi-4ward/psitransfer,.github/workflows/ci.yaml,,CI,"push,pull_request",,1,0,0,0,0,False,False,1,1,0
psi-4ward/psitransfer,.github/workflows/docker_build_master.yaml,,Docker Build Master,push,,1,0,0,0,0,False,False,0,0,0
twigjs/twig.js,.github/workflows/deploy.yml,,Deploy VitePress site to Pages,"push,workflow_dispatch",,2,0,0,0,0,False,False,1,1,0
twigjs/twig.js,.github/workflows/tests.yml,,tests,"push,pull_request",,1,0,0,1,2,False,False,1,1,40
FPGAwars/icestudio,.github/workflows/build-windows-manual.yml,,Manual Build: Windows,workflow_dispatch,,1,0,0,0,0,False,False,0,1,0
FPGAwars/icestudio,.github/workflows/main-aarch64.yml,,Icestudio for ARM 64,workflow_dispatch,,1,0,0,0,0,False,False,0,1,14
FPGAwars/icestudio,.github/workflows/main-osx-arm64.yml,,Icestudio OSX ARM64,workflow_dispatch,,1,0,0,0,0,False,False,0,1,14
FPGAwars/icestudio,.github/workflows/main-windows.yml,,Icestudio Windows,workflow_dispatch,,1,0,0,0,0,False,False,0,1,14
FPGAwars/icestudio,.github/workflows/main.yml,,Icestudio for Linux,workflow_dispatch,,1,0,0,0,0,False,False,0,1,14
FPGAwars/icestudio,.github/workflows/nightly.yml,,Nightly Build (develop),"schedule,workflow_dispatch",0 1 * * *,5,0,0,0,0,False,False,0,3,87
FPGAwars/icestudio,.github/workflows/prettier-pr.yml,,Code standardizer hook for PRs,"pull_request,push",,1,0,0,0,0,False,False,1,1,48
FPGAwars/icestudio,.github/workflows/release-stable.yml,,Stable Release,workflow_dispatch,,3,0,0,0,0,False,False,0,3,0
FPGAwars/icestudio,.github/workflows/test-upload-artifact.yml,,Test artifacts,workflow_dispatch,,1,0,0,0,0,False,False,0,0,0
node-pinus/pinus,.github/workflows/ci.yml,,ci,"push,pull_request",,1,0,0,1,3,False,False,0,1,3
node-pinus/pinus,.github/workflows/npm-publish.yml,,npm-publish,push,,1,0,0,0,0,False,True,0,1,2
amElnagdy/delegate-skills,.github/workflows/relays.yml,,relays,"push,pull_request",,1,0,0,1,2,False,False,0,1,192
bpmn-io/diagram-js,.github/workflows/CI.yml,,CI,"push,pull_request",,2,0,0,2,2,False,False,2,2,94
bpmn-io/diagram-js,.github/workflows/CODE_SCANNING.yml,,Code Scanning,"push,pull_request",,1,0,0,0,0,False,True,0,0,55
bpmn-io/diagram-js,.github/workflows/COMMENT_TARGETS_MAIN.yml,,COMMENT_TARGETS_MAIN,pull_request,,1,0,0,0,0,False,False,0,0,0
bpmn-io/diagram-js,.github/workflows/MERGE_MAIN_TO_DEVELOP.yml,,MERGE_MAIN_TO_DEVELOP,push,,1,0,0,0,0,False,False,0,0,7
bpmn-io/diagram-js,.github/workflows/PR.yml,,PR,pull_request,,1,0,0,0,0,False,False,0,0,36
nickjvandyke/eslint-plugin-react-you-might-not-need-an-effect,.github/workflows/build-test.yml,,build-test,"push,pull_request",,1,0,0,0,0,False,False,1,1,19
nickjvandyke/eslint-plugin-react-you-might-not-need-an-effect,.github/workflows/publish.yml,,publish,release,,1,0,0,0,0,False,False,1,1,2
nickjvandyke/eslint-plugin-react-you-might-not-need-an-effect,.github/workflows/release-please.yml,,release-please,push,,1,0,0,0,0,False,False,0,0,16
aeonfun/opendia,.github/workflows/ci.yml,,CI,"push,pull_request",,2,0,0,0,0,False,False,2,2,92
aeonfun/opendia,.github/workflows/publish.yml,,publish,push,,1,0,0,0,0,False,False,0,1,2
DevExpress/testcafe,.github/workflows/check-security-alerts.yml,,Check security alerts,"schedule,workflow_dispatch",30 1 * * *,2,0,0,0,0,False,False,0,1,3
DevExpress/testcafe,.github/workflows/deploy-to-artifacts.yml,,Deploy To Artifacts,workflow_dispatch,,3,0,0,0,0,False,False,0,1,4
DevExpress/testcafe,.github/workflows/handle-labels.yml,,Label Actions,"issues,pull_request_target",,1,0,0,0,0,False,False,0,0,12
DevExpress/testcafe,.github/workflows/handle-stale.yml,,Mark stale issues and pull requests,"schedule,workflow_dispatch",30 1 * * *,2,0,0,0,0,False,False,0,0,3
DevExpress/testcafe,.github/workflows/helper-rebase.yml,,Helper (Rebase),issue_comment,,1,0,0,0,0,False,False,0,0,0
DevExpress/testcafe,.github/workflows/license-check.yml,,Check Licenses,workflow_dispatch,,1,0,0,0,0,False,False,0,1,4
DevExpress/testcafe,.github/workflows/no-response.yml,,No Response,"issue_comment,schedule",5 * * * *,1,0,0,0,0,False,False,0,0,89
DevExpress/testcafe,.github/workflows/publish.yml,,Publishing,release,,2,0,0,0,0,False,False,0,1,0
DevExpress/testcafe,.github/workflows/release-commenter.yml,,,release,,1,0,0,0,0,False,False,0,0,0
DevExpress/testcafe,.github/workflows/release-lock.yml,,Release lock,pull_request_target,,1,0,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/request-deploy.yml,,Request Deployment,"push,pull_request_target",,2,0,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-client-desktop.yml,,Test Client (Desktop),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-client-mobile.yml,,Test Client (Mobile),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-client.yml,,Test Client,workflow_call,,2,0,0,1,0,False,False,1,1,0
DevExpress/testcafe,.github/workflows/test-dependencies.yml,,Test Dependencies,"workflow_dispatch,schedule",0 0 * * *,1,0,0,0,0,False,False,0,1,3
DevExpress/testcafe,.github/workflows/test-functional-docker.yml,,Test Functional (Docker),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-chrome.yml,,Test Functional (Local Chrome),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-edge.yml,,Test Functional (Local Edge),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-esm.yml,,Test Functional (ESM),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-firefox.yml,,Test Functional (Local Firefox),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-headed-browsers.yml,,Test Functional (Headed Browsers),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-legacy.yml,,Test Functional (Local Legacy),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-multiple-windows-na.yml,,Test Functional (Multiple Windows in Native Automation mode),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-multiple-windows.yml,,Test Functional (Multiple Windows),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-native-automation.yml,,Test Functional (Local Chrome Native Automation),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-local-safari.yml,"YAML error: while scanning for the next token
found character '\t' that cannot start any token
  in ""<unicode string>"", line 1, column 37:
    name: Test Functional (Local Safari)	
                                        ^",,,,0,0,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional-remote-mobile.yml,,Test Functional (Remote Mobile),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-functional.yml,,Test Functional,workflow_call,,3,0,0,1,0,False,False,1,1,0
DevExpress/testcafe,.github/workflows/test-server-docker.yml,,Test Server (Docker),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-server-latest.yml,,Test Server (Latest),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-server-minimal.yml,,Test Server (Minimum),workflow_dispatch,,1,1,0,0,0,False,False,0,0,4
DevExpress/testcafe,.github/workflows/test-server.yml,,Test Server,workflow_call,,1,0,0,0,0,False,False,1,1,0
pmndrs/drei,.github/workflows/chromatic.yml,,Chromatic,push,,1,0,0,0,0,False,False,1,1,46
pmndrs/drei,.github/workflows/docs.yml,,Build documentation and deploy to GitHub Pages,"push,workflow_dispatch",,2,1,0,0,0,True,False,0,0,5
pmndrs/drei,.github/workflows/release.yml,,release,"push,pull_request",,2,0,0,1,3,True,False,2,2,50
vercel/ncc,.github/workflows/ci.yml,,CI,"push,pull_request",,1,0,1,1,9,True,False,1,1,32
vercel/ncc,.github/workflows/pr.yml,,PR,pull_request,,1,0,0,0,0,False,False,0,0,38
sinonjs/sinon,.github/workflows/codeql.yml,,CodeQL,"push,pull_request,schedule",0 0 * * 1,1,0,0,0,0,False,False,0,0,44
sinonjs/sinon,.github/workflows/docs-test.yml,,Docs Tests,"push,pull_request",,1,0,0,0,0,False,False,1,1,30
sinonjs/sinon,.github/workflows/docs.yml,,Docs,"push,pull_request,workflow_dispatch",,3,0,0,0,0,False,True,2,2,13
sinonjs/sinon,.github/workflows/main.yml,,Node CI,"push,pull_request",,6,0,0,1,4,False,False,5,5,36
sindresorhus/ora,.github/workflows/main.yml,,CI,"push,pull_request",,1,0,0,1,2,False,False,0,1,9
bpmn-io/bpmn-js,.github/workflows/CI.yml,,CI,"push,pull_request",,2,0,0,2,2,False,False,2,2,87
bpmn-io/bpmn-js,.github/workflows/CODE_SCANNING.yml,,Code Scanning,"push,pull_request",,1,0,0,0,0,False,True,0,0,49
bpmn-io/bpmn-js,.github/workflows/COMMENT_TARGETS_MAIN.yml,,COMMENT_TARGETS_MAIN,pull_request,,1,0,0,0,0,False,False,0,0,0
bpmn-io/bpmn-js,.github/workflows/MERGE_MAIN_TO_DEVELOP.yml,,MERGE_MAIN_TO_DEVELOP,push,,1,0,0,0,0,False,False,0,0,5
bpmn-io/bpmn-js,.github/workflows/POST_RELEASE.yml,,POST_RELEASE,push,,1,0,0,1,1,False,False,1,1,4
bpmn-io/bpmn-js,.github/workflows/PR.yml,,PR,pull_request,,1,0,0,0,0,False,False,0,0,47
Hypfer/Valetudo,.github/workflows/close_threads.yml,,Close Threads,"schedule,workflow_dispatch",27 1 * * *,1,0,0,0,0,False,False,0,0,39
Hypfer/Valetudo,.github/workflows/codeql-analysis.yml,,CodeQL,"push,pull_request,schedule",24 17 * * 5,1,0,0,1,1,False,False,0,0,27
Hypfer/Valetudo,.github/workflows/deploy_docs.yml,,Deploy Docs,push,,2,0,0,0,0,False,True,1,1,6
Hypfer/Valetudo,.github/workflows/loc.yml,,Count Lines of Code,"push,pull_request",,1,0,0,0,0,False,False,0,0,22
Hypfer/Valetudo,.github/workflows/lock_threads.yml,,Lock Threads,"schedule,workflow_dispatch",39 1 * * *,2,0,0,0,0,False,False,0,0,39
Hypfer/Valetudo,.github/workflows/manual_build.yml,,Manual Build,workflow_dispatch,,1,0,0,0,0,False,False,0,1,0
Hypfer/Valetudo,.github/workflows/nightly_build.yml,,Nightly build,"schedule,workflow_dispatch",16 2 * * *,1,0,0,0,0,False,False,0,1,39
Hypfer/Valetudo,.github/workflows/nodejs.yml,,Node.js CI,"push,pull_request",,1,0,0,1,1,False,False,0,1,23
Hypfer/Valetudo,.github/workflows/release.yml,,Release,release,,1,0,0,1,1,False,False,0,1,1
Hypfer/Valetudo,.github/workflows/request.yml,,Request cleanup,issues,,1,0,0,0,0,False,False,0,0,4
jprichardson/node-fs-extra,.github/workflows/ci.yml,,Node.js CI,"push,pull_request",,1,0,0,1,21,False,False,0,1,11
swagger-api/swagger-editor,.github/workflows/build.yml,,SwaggerEditor build,"push,pull_request",,1,0,0,0,0,False,False,0,1,64
swagger-api/swagger-editor,.github/workflows/codeql.yml,,CodeQL,"push,pull_request,schedule",25 20 * * 2,1,0,1,1,1,False,False,0,0,68
swagger-api/swagger-editor,.github/workflows/dependabot-merge.yml,,Dependabot Merge Me!,pull_request_target,,1,0,0,0,0,False,False,0,0,0
swagger-api/swagger-editor,.github/workflows/docker-build-push.yml,,Build & Push SwaggerEditor Docker image,workflow_run,,1,0,0,0,0,False,False,1,1,2
swagger-api/swagger-editor,.github/workflows/nightly-build.yml,,SwaggerEditor nightly build,"workflow_dispatch,schedule",30 22 * * *,1,0,0,0,0,False,False,1,1,24
swagger-api/swagger-editor,.github/workflows/release.yml,,Release SwaggerEditor,workflow_dispatch,,1,0,0,0,0,False,False,0,1,2
carbon-design-system/carbon,.github/workflows/ci.yml,,ci,"push,pull_request,merge_group",,13,0,0,1,4,True,False,10,11,36
carbon-design-system/carbon,.github/workflows/code-connect.yml,,Publish Figma code connect changes,push,,1,0,0,1,2,True,False,1,1,7
carbon-design-system/carbon,.github/workflows/codeql-analysis.yml,,codeql,"push,pull_request,merge_group,schedule",0 12 * * 1,1,0,0,0,0,False,False,0,0,36
carbon-design-system/carbon,.github/workflows/dco.yml,,DCO Assistant,"issue_comment,pull_request_target,merge_group",,1,0,0,0,0,False,False,0,0,52
carbon-design-system/carbon,.github/workflows/deploy-packages.yml,,Deploy Packages,"workflow_dispatch,repository_dispatch",,2,0,2,0,0,True,False,0,2,0
carbon-design-system/carbon,.github/workflows/deploy-react-storybook.yml,,Deploy React storybook to GitHub Pages,"workflow_dispatch,push",,2,0,0,0,0,True,False,0,1,0
carbon-design-system/carbon,.github/workflows/deploy-v12-storybooks.yml,,Deploy v12 storybooks to GH pages,"workflow_dispatch,push",,1,0,0,1,2,True,False,0,1,7
carbon-design-system/carbon,.github/workflows/deploy-web-components-storybook.yml,,Deploy Web Components storybook to GH pages,"workflow_dispatch,push",,1,0,0,0,0,True,False,0,1,0
carbon-design-system/carbon,.github/workflows/issue-triage.yml,,Issue Triage,"issues,workflow_call",,2,0,1,0,0,False,False,0,0,43
carbon-design-system/carbon,.github/workflows/mend-scan.yml,,Mend Scan - Carbon Monorepo,"schedule,workflow_dispatch",0 0 * * *,1,0,0,0,0,False,False,0,1,0
carbon-design-system/carbon,.github/workflows/metrics-merge-rate.yml,,Calculate PR Merge Rate,"schedule,workflow_dispatch",0 13 * * 2,1,0,0,0,0,False,False,0,0,0
carbon-design-system/carbon,.github/workflows/metrics-repo-stats.yml,,Collect GitHub Repo Statistics,"schedule,workflow_dispatch",0 14 * * *,1,0,0,0,0,False,False,0,0,1
carbon-design-system/carbon,.github/workflows/nightly-release.yml,,Nightly Release,schedule,0 1 * * 1-5,1,0,0,0,0,False,False,0,1,0
carbon-design-system/carbon,.github/workflows/promote.yml,,Promote,workflow_dispatch,,1,0,0,0,0,True,False,0,0,0
carbon-design-system/carbon,.github/workflows/publish-web-components-cdn.yml,,Publish Web Components CDN artifacts to Cloud Object Storage,"workflow_dispatch,push",,1,0,0,0,0,True,False,0,1,0
carbon-design-system/carbon,.github/workflows/pull-request-closed.yml,,Pull request closed,pull_request_target,,2,0,0,0,0,False,False,0,0,8
carbon-design-system/carbon,.github/workflows/pull-request-template.yml,,pull request,pull_request_target,,1,0,0,0,0,True,False,0,0,2
carbon-design-system/carbon,.github/workflows/release-notifications.yml,,Release Notifications,"workflow_dispatch,release",,1,0,0,0,0,False,False,0,0,0
carbon-design-system/carbon,.github/workflows/release.yml,,Release,push,,2,0,1,0,0,False,False,0,1,0
carbon-design-system/carbon,.github/workflows/slack-announcement.yml,,Send slack announcement,workflow_dispatch,,2,0,0,1,0,False,False,0,0,0
carbon-design-system/carbon,.github/workflows/slack-build-notifications.yml,,Slack Build Notifications,workflow_run,,2,0,0,0,0,False,False,0,0,7
carbon-design-system/carbon,.github/workflows/slack-office-hours-design.yml,,Slack Office Hours Reminder - Design,"workflow_dispatch,schedule",0 14 * * MON,1,0,0,0,0,False,False,0,0,0
carbon-design-system/carbon,.github/workflows/slack-office-hours-dev.yml,,Slack Office Hours Reminder - Dev,schedule,0 14 * * TUE,3,0,0,0,0,False,False,0,0,0
carbon-design-system/carbon,.github/workflows/stale.yml,,stale,schedule,0 8 * * *,1,0,0,0,0,False,False,0,0,0
carbon-design-system/carbon,.github/workflows/v10-ci.yml,,v10 - ci,"push,pull_request",,5,0,0,0,0,True,False,2,5,0
carbon-design-system/carbon,.github/workflows/v10-deploy-react-storybook.yml,,v10 - Deploy React storybook to GitHub Pages,"workflow_dispatch,push",,1,0,0,0,0,False,False,0,1,0
carbon-design-system/carbon,.github/workflows/v10-release.yml,,v10 - Release,push,,1,0,1,0,0,False,False,0,1,0
carbon-design-system/carbon,.github/workflows/v10-version.yml,,v10 - Version,push,,1,0,1,0,0,True,False,0,1,0
carbon-design-system/carbon,.github/workflows/version-patch.yml,,Version patch,workflow_dispatch,,1,0,1,0,0,True,False,1,1,0
carbon-design-system/carbon,.github/workflows/version.yml,,Version,workflow_dispatch,,1,0,1,0,0,True,False,1,1,0
marcelscruz/public-apis,.github/workflows/update-db.yml,,Update DB,"push,workflow_dispatch",,1,0,0,0,0,False,False,0,1,190
open-gsd/gsd-core,.github/workflows/auto-backmerge.yml,,Auto Back-Merge main → next,push,,1,0,1,0,0,False,False,0,1,0
open-gsd/gsd-core,.github/workflows/auto-branch.yml,,Auto-Branch from Issue Label,issues,,1,0,1,0,0,True,False,0,0,0
open-gsd/gsd-core,.github/workflows/auto-close-unsolicited-prs.yml,,Auto-Close Unsolicited PRs,pull_request_target,,1,0,1,0,0,True,False,0,0,4
open-gsd/gsd-core,.github/workflows/auto-label-issues.yml,,Auto-label new issues,issues,,1,0,0,0,0,True,False,0,0,0
open-gsd/gsd-core,.github/workflows/branch-cleanup.yml,,Branch Cleanup,"pull_request,schedule,workflow_dispatch",0 4 * * 0,2,0,2,0,0,True,False,0,0,2
open-gsd/gsd-core,.github/workflows/branch-naming.yml,,Validate Branch Name,pull_request,,2,1,1,0,0,True,False,0,0,13
open-gsd/gsd-core,.github/workflows/changeset-required.yml,,Changeset Required,pull_request,,2,1,0,0,0,True,False,0,1,15
open-gsd/gsd-core,.github/workflows/ci-timeout-report.yml,,CI timeout budget report,"schedule,workflow_dispatch",15 7 * * *,1,0,1,0,0,False,False,0,0,0
open-gsd/gsd-core,.github/workflows/close-draft-prs-sweep.yml,,Close Draft PRs (sweep),"schedule,workflow_dispatch",0 */6 * * *,1,0,0,0,0,False,False,0,0,1
open-gsd/gsd-core,.github/workflows/close-draft-prs.yml,,Close Draft PRs,pull_request_target,,1,0,0,0,0,True,False,0,0,4
open-gsd/gsd-core,.github/workflows/default-flip-documentation.yml,,Default Flip Documentation,pull_request,,2,1,0,0,0,True,False,0,1,13
open-gsd/gsd-core,.github/workflows/dependabot-auto-merge.yml,,Dependabot Auto-Merge,pull_request,,1,0,0,0,0,False,False,0,0,13
open-gsd/gsd-core,.github/workflows/dependabot-vendor-refresh.yml,,Dependabot Vendor Refresh,pull_request,,1,0,1,0,0,True,True,0,1,0
open-gsd/gsd-core,.github/workflows/discord-changelog.yml,,Discord changelog,"release,workflow_dispatch",,1,0,0,0,0,False,False,0,0,0
open-gsd/gsd-core,.github/workflows/dismiss-unauthorized-pr-approvals.yml,,Dismiss Unauthorized PR Approvals,"pull_request_review,schedule,workflow_dispatch",*/15 * * * *,1,0,1,0,0,False,False,0,0,10
open-gsd/gsd-core,.github/workflows/docs-required.yml,,Docs Required,pull_request,,2,1,1,0,0,True,False,1,1,15
open-gsd/gsd-core,.github/workflows/duplicate-check.yml,,Duplicate check,issues,,1,0,0,0,0,True,False,0,0,0
open-gsd/gsd-core,.github/workflows/duplicate-sweep.yml,,Duplicate auto-close sweep,"schedule,workflow_dispatch",0 7 * * *,1,0,0,0,0,False,False,0,0,0
open-gsd/gsd-core,.github/workflows/install-smoke.yml,,Install Smoke,"pull_request,push,workflow_call,workflow_dispatch",,3,1,2,1,2,True,True,2,2,9
open-gsd/gsd-core,.github/workflows/mutation.yml,,Mutation Testing,"pull_request,workflow_dispatch",,4,1,1,0,0,True,True,1,1,9
open-gsd/gsd-core,.github/workflows/pr-mergeable-preflight.yml,,PR Mergeability Preflight,workflow_call,,1,0,1,0,0,False,False,0,0,0
open-gsd/gsd-core,.github/workflows/pr-target-validator.yml,,PR Target Validator,pull_request_target,,1,0,1,0,0,True,False,0,0,13
open-gsd/gsd-core,.github/workflows/pr-template-format.yml,,PR Template Format,pull_request_target,,1,0,1,0,0,True,False,0,0,13
open-gsd/gsd-core,.github/workflows/pr-title-validator.yml,,PR Title Validator,pull_request_target,,1,0,1,0,0,True,False,0,0,13
open-gsd/gsd-core,.github/workflows/release.yml,,Release,workflow_dispatch,,10,2,8,2,3,False,False,0,7,0
open-gsd/gsd-core,.github/workflows/remove-duplicate-label.yml,,Clear possible-duplicate on response,issue_comment,,1,0,0,0,0,False,False,0,0,6
open-gsd/gsd-core,.github/workflows/require-issue-link.yml,,Require Issue Link,pull_request_target,,1,0,1,0,0,True,False,0,0,13
open-gsd/gsd-core,.github/workflows/security-scan.yml,,Security Scan,pull_request,,2,1,1,0,0,True,True,1,1,9
open-gsd/gsd-core,.github/workflows/stale.yml,,Stale Cleanup,"schedule,workflow_dispatch",0 9 * * 1,2,0,2,0,0,True,False,0,0,0
open-gsd/gsd-core,.github/workflows/test.yml,,Tests,"push,pull_request,merge_group,workflow_dispatch",,12,1,11,2,7,True,False,6,8,14
open-gsd/gsd-core,.github/workflows/version-gate.yml,,Issue Version Gate,"issues,pull_request",,2,0,0,0,0,False,False,0,0,0
c3js/c3,.github/workflows/ci.yml,,ci,"push,pull_request",,2,0,0,0,0,False,False,1,2,40
WebGoat/WebGoat,.github/workflows/build.yml,,Main / Pull requests build,"pull_request,push",,2,0,0,1,3,False,True,0,2,103
WebGoat/WebGoat,.github/workflows/release.yml,,Release Pipeline,push,,2,0,0,0,0,False,False,0,2,2
WebGoat/WebGoat,.github/workflows/welcome.yml,,Welcome,issues,,1,0,0,0,0,False,False,0,0,7
terser/terser,.github/workflows/ci.yml,,CI pipeline,"push,pull_request",,1,0,0,1,12,False,False,0,1,120
dessant/buster,.github/workflows/ci.yml,,CI,push,,2,0,0,0,0,False,False,0,1,14
dessant/buster,.github/workflows/label-actions.yml,,Label Actions,issues,,1,0,0,0,0,False,False,0,0,0
bytedance/xgplayer,.github/workflows/publish.yml,,Release Version,push,,5,0,0,0,0,False,False,1,0,8
bytedance/xgplayer,.github/workflows/stale.yml,,Mark stale issues and pull requests,schedule,00 10 * * 1-5,1,0,0,0,0,False,False,0,0,0
jsx-eslint/eslint-plugin-react,.github/workflows/eslint-8-.yml,,Tests: ESLint (8-),"pull_request,push",,3,0,0,1,0,False,False,0,0,24
jsx-eslint/eslint-plugin-react,.github/workflows/eslint-9+.yml,,Tests: ESLint (9+),"pull_request,push",,3,0,0,1,0,False,False,0,0,24
